language,chunk_size,speaker,wer,cer,comet-score,stt_time,tt_time,tts_time,total_time
en,4000,speaker_10,0.0847953216374269,0.07176045431078988,0.626324474811554,"[537.26, 526.72, 587.69, 516.11, 572.2, 613.61, 613.05, 534.15, 570.17, 520.77, 623.53, 559.39, 623.94, 560.87, 525.9, 572.59, 516.63, 599.1, 567.63, 722.33, 574.8, 598.16, 512.34, 610.46, 531.38, 570.63, 652.05, 639.12, 546.47]","[1105.9, 1331.65, 1156.94, 905.36, 894.38, 1273.9, 1700.57, 1732.7, 1413.27, 1160.99, 1273.72, 1571.96, 1443.22, 1171.31, 1219.02, 1397.62, 1229.06, 1225.68, 1585.87, 1498.76, 1421.92, 1459.92, 1098.12, 1240.61, 1354.28, 1015.96, 1137.22, 1331.24, 1405.99]","[13038.69, 3791.43, 3587.13, 2592.9, 3142.75, 5024.63, 4526.71, 4500.52, 4209.01, 3413.06, 6445.39, 4081.35, 4676.62, 3860.07, 4428.83, 5077.24, 2403.48, 5678.47, 6196.9, 3644.72, 4007.4, 8569.06, 2559.22, 7328.63, 3321.88, 3617.12, 2581.4, 3974.17, 3778.94]","[16654.78, 16270.57, 15696.59, 14154.59, 12547.11, 13459.47, 13888.63, 14259.73, 14352.47, 13433.67, 15573.48, 15514.37, 16060.21, 15776.07, 15859.12, 16816.93, 15085.22, 16447.32, 18502.2, 18031.23, 17890.54, 22340.0, 20738.53, 23937.32, 22902.01, 22413.84, 20878.83, 20505.96, 20172.8]"
en,4500,speaker_1,0.11814345991561181,0.08986175115207373,0.5270369648933411,"[609.95, 593.83, 667.72, 653.04, 569.25, 507.62, 561.72, 501.88, 480.92, 540.38, 539.03, 533.52, 542.47, 579.84, 563.79, 554.07, 531.39, 507.36, 657.93, 619.94, 537.16, 576.2, 724.6]","[1123.89, 1264.53, 1328.17, 1572.88, 1360.58, 1144.34, 1199.23, 1109.7, 952.71, 1060.26, 1191.58, 1150.92, 1190.33, 1496.81, 1383.93, 1006.15, 822.67, 847.36, 1303.84, 1371.28, 1218.2, 1110.49, 1354.77]","[14316.78, 4728.21, 4873.4, 4086.43, 3712.58, 3057.65, 3136.49, 2565.66, 1836.96, 2692.99, 3314.04, 2746.17, 2159.61, 6711.17, 3178.74, 3169.1, 2204.14, 2955.94, 5110.19, 4701.16, 3888.29, 5336.16, 5086.64]","[17600.25, 17536.57, 17027.21, 15914.37, 14243.73, 12129.54, 9926.35, 7148.27, 4437.0, 4295.27, 5045.72, 4432.42, 3894.18, 8788.94, 7199.15, 5779.82, 3558.55, 4311.9, 7073.11, 7233.54, 6366.15, 7023.31, 7365.65]"
en,4500,speaker_2,0.07241379310344828,0.049967969250480464,0.6192834377288818,"[578.09, 567.12, 594.13, 521.93, 536.51, 548.81, 488.83, 630.06, 569.87, 612.99, 604.42, 589.33, 582.43, 527.07, 493.23, 486.68, 604.09, 666.97, 570.52, 506.26, 645.35, 551.94, 522.16, 496.05, 562.4]","[832.8, 1087.86, 1198.82, 1151.99, 952.55, 930.39, 957.14, 1360.03, 1491.43, 1300.07, 1051.33, 1156.35, 1392.51, 1118.18, 980.89, 1139.26, 1316.7, 1397.48, 1347.91, 1123.38, 1230.11, 1245.71, 958.8, 748.07, 1037.65]","[9490.84, 6884.02, 3974.49, 4116.24, 3947.69, 2801.18, 3015.77, 8473.84, 3501.16, 3615.75, 3221.44, 4713.43, 4596.77, 2865.41, 3120.36, 4501.35, 3753.58, 4583.29, 4396.12, 4165.01, 3698.09, 3271.03, 2349.55, 2330.83, 4383.31]","[11804.8, 13920.71, 13312.76, 12070.26, 11261.51, 9361.82, 7656.74, 11018.59, 9771.2, 8624.82, 6688.93, 6696.74, 6584.03, 4511.11, 4595.42, 6128.44, 5675.59, 6648.74, 6314.94, 5795.78, 5574.85, 5069.79, 3831.67, 3576.98, 5984.57]"
en,4500,speaker_3,0.16613418530351437,0.12453300124533001,0.5602867007255554,"[519.95, 841.36, 568.53, 574.88, 535.98, 602.36, 562.6, 676.37, 575.38, 675.11, 562.43, 538.8, 541.1, 570.26, 565.75, 742.07, 593.25, 576.78, 595.3, 610.29, 623.46, 536.5, 550.88, 618.54]","[658.06, 952.71, 1341.81, 1453.34, 1108.67, 1103.7, 1084.96, 1319.22, 1372.55, 1372.13, 1201.2, 1118.67, 830.41, 1032.71, 1094.39, 925.39, 1445.01, 1358.79, 1245.5, 1132.27, 1027.79, 1013.45, 1098.23, 1272.34]","[6191.41, 2329.38, 7781.4, 3160.91, 3039.43, 6503.99, 3677.85, 8334.76, 3967.98, 4346.98, 3280.61, 3538.67, 2841.4, 4014.37, 4508.17, 2610.01, 4956.85, 4845.81, 3575.72, 3858.78, 4287.39, 2620.47, 3662.44, 4201.91]","[9073.99, 5984.82, 9692.69, 7896.42, 6169.86, 8210.94, 6523.53, 10331.8, 9533.19, 9098.66, 7428.98, 6227.21, 4534.97, 5617.85, 6168.69, 4278.8, 6996.12, 7091.99, 5715.8, 5603.16, 5939.06, 4170.79, 5312.61, 6093.83]"
en,4500,speaker_4,0.1419939577039275,0.09906439185470556,0.5804913640022278,"[626.07, 583.13, 608.32, 549.79, 583.95, 549.98, 560.46, 543.74, 673.91, 593.83, 526.65, 542.06, 683.05, 569.46, 561.39, 548.92, 565.63, 626.68, 704.94, 581.58, 572.43, 634.8, 519.21, 557.29]","[779.0, 1061.08, 1216.04, 1306.14, 1379.73, 1342.26, 1207.44, 1375.94, 1446.89, 1620.3, 1351.34, 1056.97, 1297.5, 1448.86, 1373.52, 1152.36, 1105.37, 1402.61, 1426.17, 1381.95, 969.33, 1216.17, 1337.36, 1008.43]","[5329.86, 8050.4, 3786.66, 3677.47, 6163.48, 3039.37, 4569.05, 6482.17, 5197.28, 4714.91, 3892.34, 3114.32, 4699.78, 4703.78, 4475.96, 3830.2, 4200.8, 4653.29, 4299.73, 4376.8, 2996.87, 9681.8, 3172.79, 4334.05]","[7686.89, 10944.15, 10186.7, 8771.7, 10448.34, 8805.45, 8694.32, 10698.95, 11212.42, 11244.85, 10455.68, 9082.05, 9094.66, 9125.18, 8915.85, 8262.83, 7805.65, 7769.04, 6789.6, 6705.31, 5029.3, 11533.61, 9839.13, 9497.33]"
en,4500,speaker_5,0.14133333333333334,0.11532467532467533,0.6034947037696838,"[618.74, 604.96, 556.76, 602.46, 531.09, 559.7, 531.71, 662.37, 506.74, 582.4, 701.02, 692.65, 669.81, 620.85, 716.43, 583.7, 675.86, 628.4, 642.75, 547.31, 587.36, 566.71, 554.91, 635.83]","[972.25, 1493.98, 1421.23, 1242.7, 1135.3, 1044.39, 1103.79, 1287.52, 1067.77, 882.17, 1514.7, 1822.57, 1367.46, 1350.13, 1710.66, 1667.08, 1650.23, 1621.17, 1494.87, 1200.75, 1288.61, 1208.41, 1182.2, 1489.03]","[15117.63, 7794.26, 2723.3, 3981.45, 3593.0, 3836.54, 2952.05, 5402.23, 2360.75, 3455.37, 8013.06, 5599.01, 4216.68, 4561.05, 5832.81, 5019.25, 5309.95, 4792.5, 4316.18, 4077.8, 4683.77, 2254.96, 3707.7, 4287.75]","[26798.16, 29906.65, 27342.62, 26610.88, 25505.33, 24639.75, 23107.2, 23826.86, 21101.12, 19862.96, 22369.75, 23470.88, 22001.4, 21076.3, 22208.62, 22533.99, 23380.11, 23496.72, 23146.42, 22337.69, 22342.9, 19320.65, 18158.69, 17766.05]"
en,4500,speaker_6,0.0810126582278481,0.05628803245436106,0.636987030506134,"[592.3, 592.46, 584.23, 615.64, 626.9, 636.26, 612.1, 563.69, 700.63, 599.53, 551.55, 564.94, 564.31, 725.83, 592.03, 582.66, 579.17, 582.61, 549.88, 643.04, 570.59, 591.3, 715.29, 667.31, 698.97, 643.38]","[939.56, 1219.89, 1253.54, 1340.11, 1400.14, 1434.53, 1539.13, 1481.09, 1487.95, 1595.94, 1230.6, 1174.49, 1101.01, 1443.83, 1229.36, 932.94, 1135.1, 1153.59, 1078.58, 1210.97, 1398.84, 1234.05, 1533.37, 1868.54, 1737.22, 1823.49]","[11210.99, 4034.05, 5805.59, 6886.49, 7093.81, 5022.32, 5107.0, 4528.62, 6843.9, 5958.73, 3728.27, 3453.87, 3945.33, 5423.32, 2846.93, 4647.27, 4560.87, 3863.16, 4181.36, 5681.01, 3679.84, 4493.51, 7471.48, 4882.42, 4990.85, 4742.49]","[14228.12, 13555.65, 14659.82, 16860.32, 19477.81, 19827.7, 20237.16, 20285.28, 22447.03, 23718.25, 22759.86, 21749.91, 21000.31, 21742.38, 20120.55, 20073.67, 19955.07, 19141.99, 18853.88, 19852.7, 18856.24, 18886.14, 21285.34, 21705.88, 21406.02, 21472.46]"
en,4500,speaker_7,0.1416184971098266,0.10762331838565023,0.6233460307121277,"[557.87, 531.88, 617.0, 508.71, 567.74, 539.83, 564.13, 530.44, 594.13, 693.29, 574.75, 591.84, 605.06, 563.01, 606.85, 611.49, 574.97, 558.75, 644.44, 625.92, 570.49, 600.73, 579.09, 595.16, 636.65]","[1166.19, 1174.48, 1312.0, 1260.28, 1227.53, 1423.13, 1354.11, 1110.52, 1152.98, 1800.92, 1416.33, 1091.45, 1408.84, 1331.71, 1434.41, 1454.19, 1295.37, 1249.02, 1269.32, 1346.68, 1308.87, 1403.21, 1406.21, 1522.0, 1648.98]","[9994.98, 3653.89, 6220.02, 3119.19, 4339.48, 3526.67, 3310.44, 2760.6, 6354.21, 12650.16, 3572.75, 4956.5, 4641.11, 4302.87, 5069.75, 4667.5, 4750.56, 2851.06, 3639.87, 3690.41, 5110.76, 5012.08, 4792.84, 4499.12, 4634.24]","[12792.82, 11539.9, 13062.42, 11480.91, 11351.88, 10177.75, 8802.66, 6877.43, 8751.42, 16104.71, 14987.25, 15269.3, 15208.72, 15031.63, 15437.41, 15437.04, 15723.1, 13890.15, 12854.98, 11644.36, 12068.07, 12422.95, 12339.53, 12146.55, 12093.07]"
en,4500,speaker_8,0.07142857142857142,0.040873460246360585,0.6531141400337219,"[638.37, 589.1, 554.83, 580.83, 620.77, 612.77, 600.52, 619.06, 678.05, 573.19, 580.62, 563.44, 597.21, 538.49, 607.46, 659.07, 611.9, 550.27, 636.45, 653.54, 640.18, 627.89, 648.85, 641.27, 545.46]","[1479.23, 1391.45, 1063.62, 1178.81, 1138.08, 1066.93, 1237.19, 1264.77, 1445.5, 1182.85, 1216.63, 1243.77, 1258.96, 1412.32, 1320.69, 1301.7, 1316.17, 1164.13, 1281.27, 1319.46, 1208.86, 1282.73, 1475.11, 1716.05, 1843.19]","[14880.33, 3661.57, 3550.6, 3809.38, 3894.0, 3759.98, 4785.04, 4263.37, 5901.15, 4620.55, 4309.69, 4255.73, 7080.86, 5023.6, 3115.79, 5154.02, 4953.32, 4678.05, 4584.8, 4673.4, 4744.08, 5507.31, 6273.77, 4769.74, 3436.03]","[17644.85, 16549.49, 15300.5, 14311.24, 13669.57, 12689.04, 12728.11, 12486.45, 13670.92, 13561.11, 13148.81, 12857.61, 15185.6, 15453.58, 14033.7, 14417.7, 14644.25, 14609.4, 14617.91, 14572.27, 13954.32, 14950.19, 16507.9, 16502.11, 15002.84]"
en,4500,speaker_9,0.104,0.08175779253960143,0.6099616885185242,"[969.76, 635.86, 665.45, 732.54, 640.58, 652.89, 716.13, 637.54, 689.92, 626.79, 553.08, 590.37, 592.55, 639.96, 770.12, 600.86, 651.77, 604.8, 580.11, 703.85, 569.92, 564.28, 629.8, 607.79]","[1250.3, 1529.55, 1686.21, 1888.58, 1637.68, 1376.57, 1640.31, 1814.39, 1666.95, 1546.38, 1255.99, 1340.97, 1526.18, 1294.64, 1651.21, 1511.15, 1511.49, 1395.17, 1414.18, 1532.67, 1384.8, 1138.27, 1253.27, 1386.59]","[14468.14, 4780.58, 7063.31, 12902.02, 4358.69, 4924.45, 5147.75, 5378.12, 6177.22, 6542.51, 3749.45, 5336.38, 5984.97, 4001.95, 4994.65, 5047.39, 5061.44, 4445.2, 4762.27, 4430.85, 4395.27, 4253.27, 5164.57, 4493.05]","[17774.52, 17739.69, 20030.55, 28145.09, 27570.99, 27362.86, 27761.02, 28430.08, 29810.21, 31589.66, 30572.91, 30530.7, 31336.98, 30554.93, 30144.77, 30642.91, 30943.67, 30638.76, 30646.68, 30533.38, 30198.68, 29717.51, 29520.63, 29267.09]"
en,4500,speaker_10,0.14912280701754385,0.10893133711925658,0.6285960078239441,"[570.75, 530.34, 576.37, 577.34, 659.82, 611.7, 571.78, 584.92, 573.34, 639.45, 600.58, 631.97, 594.1, 561.98, 568.01, 648.02, 579.47, 629.91, 579.47, 640.14, 627.37, 524.34, 644.18, 622.39, 573.23]","[1509.39, 1183.12, 1066.17, 1148.54, 1253.07, 1315.42, 1686.42, 1581.72, 1183.31, 1293.5, 1617.19, 1562.09, 1498.62, 1687.96, 1536.12, 1507.15, 1700.66, 1664.52, 1487.06, 1332.67, 1560.98, 1337.23, 1103.95, 1254.1, 1356.45]","[15916.17, 3503.81, 4346.78, 3596.09, 4292.66, 4889.3, 6294.39, 4751.18, 3405.38, 5341.95, 5255.86, 5376.94, 5071.01, 6104.62, 2974.25, 5552.73, 4501.67, 7013.3, 4893.84, 4965.91, 5722.59, 3724.82, 3935.06, 4367.77, 4218.12]","[18829.2, 17526.42, 17312.08, 16154.22, 15671.03, 15172.37, 16948.74, 16981.03, 15217.29, 15983.8, 16475.72, 16690.24, 16601.39, 17970.97, 16235.45, 17242.28, 16992.08, 19244.38, 19590.68, 19805.23, 20801.73, 19780.82, 19142.39, 18746.08, 18234.57]"
en,5000,speaker_1,0.10970464135021098,0.08294930875576037,0.5348297953605652,"[875.48, 638.05, 589.35, 615.78, 619.98, 537.42, 492.8, 533.86, 531.8, 597.9, 505.84, 529.52, 575.39, 517.4, 624.63, 476.8, 591.37, 664.43, 541.43, 568.27, 654.41]","[1220.55, 1447.81, 1481.56, 1541.99, 1335.5, 1188.47, 1127.82, 1032.52, 883.81, 1046.01, 1371.99, 1073.01, 1205.53, 1244.01, 1220.32, 956.97, 901.79, 1596.99, 1494.31, 1230.07, 1332.85]","[15715.46, 4921.16, 4394.64, 4078.94, 3910.46, 3624.75, 2737.4, 3032.83, 2332.47, 3348.56, 3178.18, 2691.08, 3399.77, 4066.95, 3521.94, 2941.12, 3026.02, 10469.24, 5244.84, 5135.7, 4912.75]","[18048.98, 17786.74, 16982.51, 15458.94, 13796.06, 12249.37, 9597.2, 7490.23, 4426.54, 4993.54, 5057.02, 4294.4, 5182.04, 5829.34, 5367.28, 4375.28, 4520.94, 12732.12, 12805.25, 12526.61, 12234.86]"
en,5000,speaker_2,0.0896551724137931,0.07687379884689302,0.6034049391746521,"[524.38, 587.09, 595.6, 583.62, 647.57, 539.53, 665.43, 562.04, 584.13, 532.06, 636.39, 541.82, 541.37, 493.91, 578.59, 594.23, 591.66, 547.51, 1959.7, 543.53, 580.53, 534.56, 567.61]","[786.07, 1182.08, 1339.96, 1074.02, 793.13, 916.93, 1325.08, 1401.67, 1334.75, 1138.18, 1167.65, 1162.27, 942.66, 939.82, 1131.28, 1184.12, 1325.68, 1202.81, 1274.71, 1524.88, 1156.73, 890.13, 1252.89]","[9489.35, 9034.88, 4498.81, 3057.77, 2851.04, 3587.25, 4705.2, 3715.11, 4331.33, 3588.53, 5889.16, 3925.74, 3050.18, 3057.7, 7100.88, 4847.13, 5217.79, 3710.06, 5085.46, 4204.13, 3344.41, 2477.0, 4253.16]","[11401.16, 15233.79, 13933.37, 11833.29, 9287.83, 7263.06, 6696.94, 5679.16, 6251.2, 5259.53, 7694.26, 6237.47, 4535.01, 4492.19, 8812.12, 8513.38, 8565.86, 6914.15, 8322.62, 7345.45, 5560.78, 3902.76, 6086.09]"
en,5000,speaker_3,0.21725239616613418,0.16064757160647572,0.5400984883308411,"[588.38, 529.13, 447.54, 595.55, 572.61, 633.22, 560.28, 736.2, 649.71, 578.85, 563.07, 592.82, 668.08, 652.2, 623.93, 673.95, 613.55, 608.72, 806.31, 590.59, 574.02, 636.77]","[429.84, 644.41, 698.73, 1078.75, 1164.62, 1207.06, 1261.35, 1487.29, 1686.25, 1342.98, 1014.47, 864.17, 1221.28, 1619.81, 1536.87, 1502.58, 1565.09, 1296.51, 1234.41, 1161.91, 1070.3, 1264.89]","[4736.4, 2030.67, 1716.17, 7170.06, 3570.97, 9388.88, 4286.84, 10490.12, 5651.1, 3394.38, 3342.64, 3657.87, 5389.26, 5480.92, 5798.43, 5716.93, 5179.61, 4465.89, 5456.75, 4467.06, 3207.63, 5330.37]","[7408.04, 4034.09, 2863.95, 8845.5, 7217.07, 11420.41, 10309.63, 15632.89, 15751.69, 14035.66, 11770.05, 10311.15, 9904.95, 9802.19, 10038.99, 10596.84, 10395.1, 9117.45, 8615.22, 7940.54, 5787.47, 7233.09]"
en,5000,speaker_4,0.11782477341389729,0.08860759493670886,0.561863124370575,"[612.67, 561.78, 593.52, 618.02, 593.67, 565.71, 582.39, 623.95, 609.55, 543.31, 562.82, 638.88, 622.71, 603.8, 589.8, 624.6, 590.24, 607.26, 550.92, 712.17, 536.36, 698.71]","[932.26, 1198.62, 1263.3, 1323.75, 1487.49, 1427.43, 1235.39, 1542.62, 1746.5, 1503.52, 1227.86, 1301.32, 1550.22, 1304.8, 1123.01, 1402.32, 1347.12, 1336.24, 1296.29, 1167.98, 1192.49, 1232.88]","[11088.27, 4775.14, 4567.58, 3940.01, 6972.07, 5669.7, 4079.43, 4803.27, 5543.84, 3732.37, 3948.74, 4207.95, 5189.93, 3331.04, 4391.87, 3990.7, 4627.25, 4812.81, 4301.97, 4403.49, 3095.77, 5170.11]","[13399.14, 12993.04, 12384.77, 10961.77, 12776.15, 13260.42, 11971.28, 11581.59, 11971.43, 10558.54, 9167.11, 8257.08, 8297.23, 6244.21, 6105.73, 6018.07, 6565.6, 6757.37, 6150.3, 6284.83, 4825.7, 7104.02]"
en,5000,speaker_5,0.11733333333333333,0.1038961038961039,0.6087735295295715,"[620.69, 682.84, 544.65, 741.7, 550.11, 587.43, 607.68, 608.55, 554.67, 634.51, 726.36, 585.49, 674.9, 754.09, 653.72, 653.79, 706.26, 619.37, 611.79, 591.54, 602.13, 892.07]","[996.92, 1524.28, 1249.3, 1085.64, 1107.03, 1026.14, 1281.39, 1349.0, 1366.07, 1471.07, 1851.86, 1588.62, 1437.98, 1960.37, 2029.36, 1744.02, 1649.17, 1437.83, 1369.44, 1315.17, 1363.69, 1613.61]","[14133.25, 12398.83, 2510.33, 4408.37, 4464.6, 4161.2, 4126.2, 4562.74, 4014.23, 6027.0, 6851.63, 4752.89, 5918.74, 6839.81, 4816.02, 4676.87, 6037.83, 4902.78, 4573.4, 4493.09, 4984.82, 5034.62]","[16194.24, 23450.13, 20561.55, 19804.51, 19134.76, 18111.27, 16852.73, 15660.66, 14338.39, 15020.27, 16711.41, 16294.8, 16484.5, 17763.94, 17392.6, 16713.03, 16994.33, 15769.07, 15191.92, 14131.19, 13956.51, 13819.49]"
en,5000,speaker_6,0.1341772151898734,0.09533468559837728,0.6416836380958557,"[603.13, 594.33, 591.35, 743.32, 593.7, 708.32, 665.17, 611.81, 554.62, 570.7, 568.95, 608.17, 598.54, 607.0, 581.29, 595.82, 554.41, 656.31, 564.06, 633.83, 645.78, 676.46, 660.23]","[1173.68, 1321.37, 1379.04, 1613.39, 1530.58, 1923.75, 1936.61, 1605.9, 1554.06, 1381.34, 1288.24, 1398.09, 1540.37, 1593.12, 1540.93, 1509.6, 1373.13, 1456.65, 1578.47, 1517.18, 1823.86, 1852.83, 1633.48]","[11706.08, 5384.13, 5826.03, 6329.88, 5955.26, 7548.04, 5583.31, 4873.41, 6235.37, 4796.11, 4350.79, 5370.65, 5087.32, 5308.49, 4702.3, 5154.07, 5063.61, 6093.64, 4088.78, 4394.02, 5906.28, 4953.71, 4042.28]","[15026.21, 15231.39, 15876.85, 16818.41, 17414.91, 19573.22, 20023.3, 19734.65, 20605.97, 20219.98, 19411.88, 19621.79, 19353.09, 19479.93, 19048.21, 18857.38, 18767.48, 19695.53, 18609.88, 17623.95, 18342.88, 18178.29, 16671.78]"
en,5000,speaker_7,0.08670520231213873,0.06614349775784753,0.6148791909217834,"[589.71, 657.07, 623.99, 516.07, 615.64, 625.34, 529.35, 604.67, 668.18, 501.91, 614.09, 642.24, 699.37, 592.17, 723.56, 559.87, 622.84, 607.25, 630.56, 562.31, 593.26, 594.16, 567.14]","[1161.26, 1351.56, 1551.15, 1253.98, 1231.1, 1694.06, 1255.5, 1180.93, 1652.55, 1473.79, 1142.89, 1365.71, 1735.11, 1665.09, 1437.15, 1539.29, 1352.52, 1427.96, 1589.41, 1532.23, 1342.31, 1596.62, 1854.03]","[10017.59, 4889.71, 7139.42, 3465.64, 3925.01, 4741.19, 3276.09, 4066.57, 10863.09, 3278.57, 4375.32, 4737.59, 6214.23, 4224.3, 6227.3, 4193.97, 3952.33, 5014.38, 5738.78, 4883.63, 3715.8, 6223.38, 4500.26]","[11770.0, 11476.37, 13205.79, 11509.2, 9886.94, 9248.69, 7374.28, 6259.97, 13184.21, 11071.21, 10280.51, 9877.65, 10750.85, 9807.61, 10916.83, 9954.96, 8537.35, 7978.43, 8592.61, 8287.07, 6885.9, 8414.63, 7755.96]"
en,5000,speaker_8,0.13428571428571429,0.10638297872340426,0.6759727597236633,"[657.06, 583.27, 565.33, 594.77, 612.97, 535.77, 591.47, 612.84, 580.79, 576.57, 724.1, 661.59, 546.01, 715.04, 615.18, 577.41, 707.79, 592.72, 539.52, 644.61, 582.51, 679.12]","[1548.43, 1456.38, 1105.83, 1269.44, 1261.83, 1292.03, 1411.27, 1410.42, 1170.32, 1219.64, 1208.94, 1437.0, 1317.93, 1266.44, 1460.66, 1329.99, 1277.11, 1328.19, 1355.71, 1378.96, 1061.81, 1348.41]","[14960.7, 4366.75, 3769.99, 4078.09, 4978.98, 4404.44, 4878.87, 4792.94, 5072.62, 4390.16, 4018.27, 6075.45, 3432.44, 6169.61, 5956.65, 5257.82, 4277.7, 7929.28, 3893.95, 4355.84, 3240.58, 5663.42]","[17453.12, 16655.13, 15025.69, 13925.93, 13737.12, 12975.79, 12491.35, 12121.84, 11996.6, 11036.96, 9904.06, 10868.11, 9144.91, 9963.48, 9904.32, 10030.16, 9187.86, 11759.09, 10487.49, 9672.98, 7747.48, 8065.62]"
en,5000,speaker_9,0.096,0.07256004087889627,0.6201183199882507,"[721.03, 665.8, 712.18, 656.66, 604.8, 695.12, 707.41, 691.5, 643.33, 555.65, 719.9, 612.1, 669.94, 598.64, 596.32, 669.46, 634.03, 739.47, 588.71, 563.58, 629.75, 618.97]","[1354.83, 1750.98, 1746.84, 1868.2, 1547.48, 1484.51, 1794.56, 1854.57, 1765.24, 1316.5, 1171.4, 1363.7, 1349.99, 1122.6, 1446.38, 1565.62, 1421.73, 1518.61, 1719.58, 1371.5, 1294.94, 1501.54]","[17929.36, 4791.32, 10099.24, 5722.68, 4242.67, 5483.72, 5519.66, 6333.39, 6380.75, 4830.07, 4434.89, 5899.09, 5100.52, 5301.45, 5704.56, 6074.4, 4196.86, 6601.25, 4305.28, 4441.01, 5076.79, 5289.42]","[20006.78, 19582.94, 24306.07, 24851.43, 23884.38, 24236.73, 24373.62, 25540.36, 25920.71, 25620.7, 24926.84, 25657.14, 25370.29, 24898.27, 25422.8, 26326.51, 25149.88, 26206.05, 25347.88, 24412.3, 24144.85, 24083.93]"
en,5000,speaker_10,0.08771929824561403,0.07021166752710377,0.6386974453926086,"[607.87, 554.51, 528.71, 618.36, 649.37, 602.94, 628.05, 582.49, 666.5, 636.88, 592.31, 564.66, 612.48, 673.68, 702.87, 728.33, 653.47, 610.66, 669.94, 618.16, 594.16, 943.46, 601.47]","[1810.72, 1587.59, 1173.83, 1227.65, 1462.18, 1859.38, 1987.24, 1628.69, 1585.4, 1932.79, 1773.81, 1567.51, 1628.01, 1612.76, 1719.79, 1728.91, 1682.86, 1528.44, 1626.21, 1755.67, 1291.86, 1371.29, 1477.07]","[17560.58, 4215.73, 3932.23, 4446.1, 4534.34, 6014.79, 4880.7, 4176.35, 5613.04, 5884.56, 4971.48, 4368.86, 5505.22, 4531.71, 7795.35, 4733.83, 5119.73, 5437.34, 6692.42, 4685.57, 4187.94, 4495.14, 5058.17]","[20349.31, 19166.83, 17687.09, 16726.6, 16088.86, 16959.6, 16488.66, 15266.0, 15698.96, 16459.21, 16081.71, 15270.91, 15414.46, 14567.46, 17186.91, 16761.57, 16549.11, 16807.21, 18368.62, 17699.53, 16735.57, 15668.67, 15550.14]"
en,5500,speaker_1,0.17721518987341772,0.1251920122887865,0.5401520133018494,"[866.03, 632.1, 681.09, 663.94, 643.91, 599.22, 612.34, 581.28, 619.87, 567.01, 493.23, 735.35, 603.63, 572.62, 598.63, 570.16, 669.55, 590.89, 722.56]","[1267.13, 1546.35, 1786.57, 1751.89, 1404.78, 1236.73, 743.0, 1102.22, 1216.69, 1455.88, 1065.8, 1303.05, 1365.33, 1184.13, 1185.59, 1250.15, 1667.44, 1665.15, 1482.3]","[16336.93, 4868.2, 8735.17, 4956.04, 3742.28, 3462.97, 2842.44, 3116.36, 3860.96, 3295.81, 2517.61, 4990.54, 2916.39, 3831.83, 4072.19, 3538.31, 7262.22, 5925.69, 5622.8]","[18471.94, 17517.1, 19808.36, 18742.86, 16291.71, 13995.06, 10239.45, 7579.79, 5697.99, 5319.69, 4077.59, 7030.57, 4886.4, 5590.3, 5857.38, 5359.07, 9600.54, 9960.61, 9775.98]"
en,5500,speaker_2,0.1482758620689655,0.1185137732222934,0.595840334892273,"[3115.19, 561.59, 615.74, 528.9, 665.49, 572.27, 631.4, 635.21, 555.18, 619.78, 695.46, 654.58, 554.03, 649.99, 594.65, 583.02, 569.21, 669.17, 604.51, 601.44]","[808.74, 1159.7, 1340.39, 1211.23, 1073.45, 1247.14, 1508.5, 1499.72, 1236.07, 1271.03, 1497.22, 1353.55, 1100.83, 1351.75, 1373.18, 1211.32, 1283.3, 1199.94, 1326.33, 1163.08]","[9925.34, 9525.2, 5294.77, 3682.82, 5001.45, 4467.19, 5385.08, 5383.69, 4379.4, 5471.75, 7017.35, 4456.61, 4150.15, 9115.07, 3858.87, 5521.2, 4627.91, 4561.72, 4623.5, 4253.77]","[13850.11, 17526.94, 16997.99, 14664.42, 14080.37, 12141.02, 11327.86, 10947.82, 9321.67, 9257.79, 9699.61, 8594.29, 6952.28, 11118.6, 9198.36, 9135.27, 7390.7, 6431.99, 6555.52, 6019.29]"
en,5500,speaker_3,0.10862619808306709,0.0684931506849315,0.5808407068252563,"[654.78, 560.91, 604.08, 549.43, 593.38, 601.66, 710.01, 652.1, 628.27, 601.85, 672.34, 577.16, 717.95, 677.89, 675.74, 647.01, 618.16, 907.94, 629.2, 646.27, 690.01]","[614.08, 1217.82, 1132.25, 1105.88, 1214.85, 1426.59, 1679.11, 1715.53, 1600.72, 1415.52, 1278.67, 1354.28, 1416.01, 1270.48, 1293.35, 1375.09, 1209.6, 1365.86, 1289.88, 1299.45, 1780.57]","[5319.61, 5889.36, 3182.11, 2799.81, 11840.28, 4745.15, 9955.36, 5751.41, 4757.02, 3884.61, 4963.12, 5363.75, 4974.53, 4889.76, 5715.96, 5132.44, 4893.17, 5230.33, 3869.12, 5417.78, 4850.39]","[7179.51, 7668.5, 4918.81, 4456.17, 13649.61, 12820.57, 16965.29, 16936.47, 16111.78, 13972.04, 13170.01, 12729.19, 12150.16, 11246.85, 10571.05, 9905.48, 9035.02, 8497.03, 5975.2, 7365.06, 7322.04]"
